CaptureName,Malware,InfectionDate,FileName,URL,Path
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,2015-09-09_capture-win4.weblogng,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/2015-09-09_capture-win4.weblogng,publicDatasets/CTU-Malware-Capture-Botnet-133-1/2015-09-09_capture-win4.weblogng
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,README.html,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/README.html,publicDatasets/CTU-Malware-Capture-Botnet-133-1/README.html
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,README.md,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/README.md,publicDatasets/CTU-Malware-Capture-Botnet-133-1/README.md
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,"TheTruthAboutYourSexualPeak,DontWorry.exe.zip","https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/TheTruthAboutYourSexualPeak,DontWorry.exe.zip","publicDatasets/CTU-Malware-Capture-Botnet-133-1/TheTruthAboutYourSexualPeak,DontWorry.exe.zip"
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,Tips.rar,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/Tips.rar,publicDatasets/CTU-Malware-Capture-Botnet-133-1/Tips.rar
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,conn.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/conn.log,publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/conn.log
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,dns.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/dns.log,publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/dns.log
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,files.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/files.log,publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/files.log
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,http.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/http.log,publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/http.log
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,packet_filter.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/packet_filter.log,publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/packet_filter.log
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,weird.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/weird.log,publicDatasets/CTU-Malware-Capture-Botnet-133-1/bro/weird.log
CTU-Malware-Capture-Botnet-133-1,Trojan CCleaner,2015-09-08,fast-flux-dga-first-analysis.txt,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-133-1/fast-flux-dga-first-analysis.txt,publicDatasets/CTU-Malware-Capture-Botnet-133-1/fast-flux-dga-first-analysis.txt
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,37e7f6598126096eaa9beea19377f936f94756fd4b584441c24fa7e60d7785f4.exe.zip,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/37e7f6598126096eaa9beea19377f936f94756fd4b584441c24fa7e60d7785f4.exe.zip,publicDatasets/CTU-Malware-Capture-Botnet-134-1/37e7f6598126096eaa9beea19377f936f94756fd4b584441c24fa7e60d7785f4.exe.zip
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.biargus,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.biargus,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.biargus
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.binetflow,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.binetflow,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.binetflow
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.capinfos,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.capinfos,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.capinfos
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.dnstop,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.dnstop,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.dnstop
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.html,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.html,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.html
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.json,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.json,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.json
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.passivedns,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.passivedns,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.passivedns
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.pcap,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.pcap,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.pcap
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.rrd,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.rrd,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.rrd
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.tcpdstat,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.tcpdstat,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.tcpdstat
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,2015-10-11_win3.weblogng,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.weblogng,publicDatasets/CTU-Malware-Capture-Botnet-134-1/2015-10-11_win3.weblogng
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,README.html,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/README.html,publicDatasets/CTU-Malware-Capture-Botnet-134-1/README.html
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,README.md,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/README.md,publicDatasets/CTU-Malware-Capture-Botnet-134-1/README.md
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,conn.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/conn.log,publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/conn.log
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,dns.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/dns.log,publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/dns.log
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,files.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/files.log,publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/files.log
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,http.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/http.log,publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/http.log
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,packet_filter.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/packet_filter.log,publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/packet_filter.log
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,weird.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/weird.log,publicDatasets/CTU-Malware-Capture-Botnet-134-1/bro/weird.log
CTU-Malware-Capture-Botnet-134-1,Cryptowall,2015-09-10,fast-flux-dga-first-analysis.txt,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-134-1/fast-flux-dga-first-analysis.txt,publicDatasets/CTU-Malware-Capture-Botnet-134-1/fast-flux-dga-first-analysis.txt
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,582b037f1bde1c0d5f6654b415db253c2f779691a74ffa2095cb191d44a94def.exe.zip,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/582b037f1bde1c0d5f6654b415db253c2f779691a74ffa2095cb191d44a94def.exe.zip,publicDatasets/CTU-Malware-Capture-Botnet-147-1/582b037f1bde1c0d5f6654b415db253c2f779691a74ffa2095cb191d44a94def.exe.zip
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,2015-10-23_win2.biargus,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.biargus,publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.biargus
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,2015-10-23_win2.binetflow,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.binetflow,publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.binetflow
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,2015-10-23_win2.capinfos,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.capinfos,publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.capinfos
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,2015-10-23_win2.dnstop,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.dnstop,publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.dnstop
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,2015-10-23_win2.passivedns,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.passivedns,publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.passivedns
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,2015-10-23_win2.pcap,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.pcap,publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.pcap
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,2015-10-23_win2.tcpdstat,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.tcpdstat,publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.tcpdstat
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,2015-10-23_win2.weblogng,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.weblogng,publicDatasets/CTU-Malware-Capture-Botnet-147-1/2015-10-23_win2.weblogng
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,README.html,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/README.html,publicDatasets/CTU-Malware-Capture-Botnet-147-1/README.html
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,README.md,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/README.md,publicDatasets/CTU-Malware-Capture-Botnet-147-1/README.md
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,Win2-test.rrd,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/Win2-test.rrd,publicDatasets/CTU-Malware-Capture-Botnet-147-1/Win2-test.rrd
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,conn.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/bro/conn.log,publicDatasets/CTU-Malware-Capture-Botnet-147-1/bro/conn.log
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,dns.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/bro/dns.log,publicDatasets/CTU-Malware-Capture-Botnet-147-1/bro/dns.log
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,packet_filter.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/bro/packet_filter.log,publicDatasets/CTU-Malware-Capture-Botnet-147-1/bro/packet_filter.log
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,weird.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/bro/weird.log,publicDatasets/CTU-Malware-Capture-Botnet-147-1/bro/weird.log
CTU-Malware-Capture-Botnet-147-1,Trojan Nitol,2015-09-17,fast-flux-dga-first-analysis.txt,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-147-1/fast-flux-dga-first-analysis.txt,publicDatasets/CTU-Malware-Capture-Botnet-147-1/fast-flux-dga-first-analysis.txt
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.biargus,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.biargus,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.biargus
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.binetflow,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.binetflow,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.binetflow
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.capinfos,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.capinfos,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.capinfos
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.dnstop,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.dnstop,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.dnstop
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.html,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.html,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.html
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.json,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.json,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.json
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.passivedns,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.passivedns,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.passivedns
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.pcap,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.pcap,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.pcap
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.rrd,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.rrd,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.rrd
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.tcpdstat,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.tcpdstat,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.tcpdstat
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,2015-10-23_win5.weblogng,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.weblogng,publicDatasets/CTU-Malware-Capture-Botnet-144-1/2015-10-23_win5.weblogng
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,README.html,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/README.html,publicDatasets/CTU-Malware-Capture-Botnet-144-1/README.html
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,README.md,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/README.md,publicDatasets/CTU-Malware-Capture-Botnet-144-1/README.md
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,conn.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/conn.log,publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/conn.log
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,dns.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/dns.log,publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/dns.log
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,files.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/files.log,publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/files.log
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,http.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/http.log,publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/http.log
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,packet_filter.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/packet_filter.log,publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/packet_filter.log
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,pe.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/pe.log,publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/pe.log
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,ssl.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/ssl.log,publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/ssl.log
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,weird.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/weird.log,publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/weird.log
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,x509.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/x509.log,publicDatasets/CTU-Malware-Capture-Botnet-144-1/bro/x509.log
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,fast-flux-dga-first-analysis.txt,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/fast-flux-dga-first-analysis.txt,publicDatasets/CTU-Malware-Capture-Botnet-144-1/fast-flux-dga-first-analysis.txt
CTU-Malware-Capture-Botnet-144-1,uTorrent,2015-09-23,uTorrent.exe.zip,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-144-1/uTorrent.exe.zip,publicDatasets/CTU-Malware-Capture-Botnet-144-1/uTorrent.exe.zip
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,0a207b28a5f4e1dead558f7bdb5b6c4a04b8cc3619b96889d806cf3cfd02e56b.utorrent.exe.zip,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/0a207b28a5f4e1dead558f7bdb5b6c4a04b8cc3619b96889d806cf3cfd02e56b.utorrent.exe.zip,publicDatasets/CTU-Malware-Capture-Botnet-145-1/0a207b28a5f4e1dead558f7bdb5b6c4a04b8cc3619b96889d806cf3cfd02e56b.utorrent.exe.zip
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.biargus,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.biargus,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.biargus
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.binetflow,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.binetflow,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.binetflow
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.capinfos,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.capinfos,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.capinfos
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.dnstop,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.dnstop,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.dnstop
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.html,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.html,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.html
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.json,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.json,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.json
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.netflow5,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.netflow5,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.netflow5
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.passivedns,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.passivedns,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.passivedns
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.pcap,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.pcap,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.pcap
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.rrd,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.rrd,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.rrd
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.tcpdstat,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.tcpdstat,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.tcpdstat
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,2015-10-23_win4.weblogng,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.weblogng,publicDatasets/CTU-Malware-Capture-Botnet-145-1/2015-10-23_win4.weblogng
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,README.html,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/README.html,publicDatasets/CTU-Malware-Capture-Botnet-145-1/README.html
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,README.md,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/README.md,publicDatasets/CTU-Malware-Capture-Botnet-145-1/README.md
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,conn.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/conn.log,publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/conn.log
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,dns.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/dns.log,publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/dns.log
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,files.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/files.log,publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/files.log
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,http.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/http.log,publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/http.log
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,packet_filter.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/packet_filter.log,publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/packet_filter.log
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,pe.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/pe.log,publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/pe.log
CTU-Malware-Capture-Botnet-145-1,uTorrent,2015-09-23,ssl.log,https://mcfp.felk.cvut.cz/publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/ssl.log,publicDatasets/CTU-Malware-Capture-Botnet-145-1/bro/ssl.log
